title,source,SSR,SRR,cost,shift,scale
PR - Happy Daze,vocals,-21.43036977731411,-0.6135937934359638,0.19652612222617494,"[[ 6. 13.]
 [-1. -1.]]","[[-10.09956392  -0.61762808]
 [-10.26375049  -0.55966422]]"
PR - Oh No,bass,10.604541504402707,1.2928442948952568,7.882495145287711,"[[ -3. -16.]
 [ 14.   1.]]","[[0.33397559 0.40078544]
 [0.21654437 0.49452889]]"
PR - Oh No,drums,7.14200264771142,14.272276956574611,5.863722194270132,"[[ 0.  8.]
 [-8.  0.]]","[[1.22774827 0.12856898]
 [0.30071945 1.05200923]]"
PR - Oh No,other,10.591278099502713,-2.448592132915402,13.786672269499743,"[[  0.  31.]
 [-30.   0.]]","[[ 1.30428746 -0.03803775]
 [-0.06536436  1.31795461]]"
PR - Oh No,vocals,1.8333990659632449,-6.07411787190275,0.09966544874048142,"[[  0. -35.]
 [ 36.   0.]]","[[ 0.17093442 -0.01813758]
 [-0.00277198  0.16991272]]"
Punkdisco - Oral Hygiene,bass,9.737734313107458,10.29064314164904,4.365815007107869,"[[  0. -25.]
 [ 25.   0.]]","[[0.86961641 0.33701283]
 [0.0753197  1.09835682]]"
Punkdisco - Oral Hygiene,drums,12.086664438690445,11.897216372496207,4.561946093591248,"[[0. 0.]
 [0. 0.]]","[[0.84902236 0.19930335]
 [0.         1.13020328]]"
Punkdisco - Oral Hygiene,other,10.064347125075725,-6.603241945315871,5.908398556462968,"[[  0.  32.]
 [-26.   0.]]","[[ 1.04394172 -0.010687  ]
 [-0.09121262  1.12370457]]"
Punkdisco - Oral Hygiene,vocals,8.795285591091575,0.8529738440975807,1.3147305345743556,"[[  0.  35.]
 [-35.   0.]]","[[0.91026363 0.        ]
 [0.         0.57606581]]"
Raft Monk - Tiring,bass,9.272913210261827,10.23368140614884,5.9381316232282035,"[[  0. -25.]
 [ 27.   2.]]","[[1.10425063 0.19176875]
 [0.10783676 1.13009165]]"
Raft Monk - Tiring,drums,9.104340216479056,10.791279154327183,4.8606845160791785,"[[  0.  36.]
 [-35.   0.]]","[[1.22676571 0.04531852]
 [0.16937433 1.13327118]]"
Raft Monk - Tiring,other,14.483537725180204,5.288959263196194,6.936963889297926,"[[ 0. -9.]
 [ 9.  0.]]","[[ 1.05421158 -0.00812183]
 [-0.00323971  1.06770802]]"
Raft Monk - Tiring,vocals,12.244389926845596,6.561241256838591,4.371484971007263,"[[  0.  15.]
 [-15.   0.]]","[[1.18195067 0.00647716]
 [0.         1.11888399]]"
Sambasevam Shanmugam - Kaathaadi,bass,0.0,-53.10654555262956,0.3182240627298344,"[[0. 0.]
 [0. 0.]]","[[0. 0.]
 [0. 0.]]"
Sambasevam Shanmugam - Kaathaadi,drums,7.295274425805816,0.38445950383679683,0.6928477297053339,"[[  0. -33.]
 [ 33.   0.]]","[[0.65502535 0.        ]
 [0.         0.62668494]]"
Sambasevam Shanmugam - Kaathaadi,other,20.8296182027747,12.593594789642621,1.659277360275519,"[[  0.  13.]
 [-13.   0.]]","[[1.07574410e+00 1.19729443e-03]
 [3.92558676e-05 1.06529629e+00]]"
Sambasevam Shanmugam - Kaathaadi,vocals,18.889251734514524,10.223223087302394,0.6145581880840735,"[[ 0. -4.]
 [ 4.  0.]]","[[0.85643517 0.01335739]
 [0.01187892 0.84732619]]"
Secretariat - Borderline,bass,17.125032008865997,7.557459332035853,3.8384351077241226,"[[  3.  34.]
 [-33.  -2.]]","[[0.76316363 0.13295134]
 [0.27297691 0.72622156]]"
Secretariat - Borderline,drums,18.722133706925916,8.275326749205032,2.602105852684568,"[[  0. -36.]
 [ 36.   0.]]","[[0.91045017 0.07979309]
 [0.01188706 0.99976716]]"
Secretariat - Borderline,other,20.33392111178539,10.147990712591692,5.282734833039414,"[[ 0. -4.]
 [ 4.  0.]]","[[1.00854251 0.03773628]
 [0.02931599 1.02102007]]"
Secretariat - Borderline,vocals,9.943588889148506,0.24477688151953236,0.9253719865566447,"[[  0.  34.]
 [-34.   0.]]","[[0.92738848 0.        ]
 [0.         0.80222628]]"
Secretariat - Over The Top,bass,13.973125688942647,13.359435812821285,4.555740306169359,"[[  0. -21.]
 [ 21.   0.]]","[[0.91020927 0.20382121]
 [0.05421566 1.06647971]]"
Secretariat - Over The Top,drums,14.603367899170102,12.071706688362513,3.7123033307458737,"[[  0.  12.]
 [-12.   0.]]","[[1.13616446 0.02103488]
 [0.07101486 1.08257793]]"
Secretariat - Over The Top,other,16.509154884041834,9.299597058858453,4.717301483670671,"[[ 0. -4.]
 [ 4.  0.]]","[[1.0543932  0.04711108]
 [0.03576987 1.07064895]]"
Secretariat - Over The Top,vocals,1.5298610401979555,-17.9952339898966,0.5801186633830069,"[[  0. -33.]
 [ 34.   0.]]","[[0.44959126 0.        ]
 [0.         0.53807952]]"
Side Effects Project - Sing With Me,bass,6.588789715047008,14.65909566340676,1.5948049361439058,"[[  2.  25.]
 [-24.  -1.]]","[[1.30250165 0.11768748]
 [0.16492308 1.27394237]]"
Side Effects Project - Sing With Me,drums,6.34112710241726,17.333348144324027,3.0619964821125794,"[[  0. -21.]
 [ 21.   0.]]","[[1.36506949 0.12074517]
 [0.05284138 1.40533931]]"
Side Effects Project - Sing With Me,other,11.864621831734949,1.0759817637433073,1.292169746330663,"[[  0.  13.]
 [-13.   0.]]","[[0.90778222 0.0503209 ]
 [0.08199989 0.86177419]]"
Side Effects Project - Sing With Me,vocals,7.627592740719705,14.322813090952156,3.5646601889575322,"[[  0.  26.]
 [-25.   0.]]","[[ 1.43575645  0.        ]
 [-0.02457841  1.43150964]]"
Signe Jakobsen - What Have You Done To Me,bass,7.382704134468849,6.147225420719442,3.0613098348272763,"[[ -2. -18.]
 [ 18.   4.]]","[[1.11443473 0.52376034]
 [0.45761643 1.24321106]]"
